graph_id,num_nodes,num_edges,label,aggregated_features
807,11,10,2,"[0.9965974688529968, 0.009801313281059265, -0.006130141671746969, -0.002403775230050087, -0.0145957563072443, 0.006608831230551004, -0.008689630776643753, -0.004051296506077051, -0.000935503514483571, -0.010107005946338177, 0.0048174201510846615]"
807,11,10,2,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
339,9,8,1,"[1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
339,9,8,1,"[1.012542724609375, 0.9974656105041504, 1.0093560218811035, 1.0072855949401855, 0.007620612625032663, 0.007394835818558931, -0.014971774071455002, 0.0034120152704417706, -0.008505032397806644]"
339,9,8,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0]"
463,9,8,1,"[1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
463,9,8,1,"[0.9892027378082275, 0.9845173358917236, 0.9778119325637817, 1.015547513961792, -0.014653836376965046, 0.011213499121367931, -0.00017903116531670094, -0.009549010545015335, -0.005036924500018358]"
463,9,8,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0]"
572,11,10,2,"[1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
572,11,10,2,"[1.0064363479614258, 0.9925016760826111, 1.0177538394927979, 1.010084867477417, -0.0019487639656290412, 0.00010719549027271569, -0.006274176295846701, 0.02238859422504902, -0.0024475620593875647, -0.0037361804861575365, 0.017438387498259544]"
572,11,10,2,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0]"
592,11,10,2,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
592,11,10,2,"[0.9934499859809875, 1.0033258199691772, 1.0061153173446655, 0.997614860534668, 0.9969571232795715, 0.9911202788352966, 0.003995981533080339, 0.0005562377627938986, 0.013540174812078476, 0.00245435768738389, -0.0024875630624592304]"
592,11,10,2,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
604,11,10,2,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
604,11,10,2,"[0.9830182194709778, 1.003644585609436, 0.9895813465118408, 0.9951085448265076, 1.0119084119796753, 0.9966988563537598, 0.004780566785484552, -0.003972770646214485, 0.011004756204783916, -0.007078005466610193, 0.017367657274007797]"
604,11,10,2,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
401,9,8,1,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
401,9,8,1,"[0.9990478754043579, 0.006462917663156986, 0.01477831695228815, 0.004864861257374287, 0.019771184772253036, -0.015438961796462536, -0.00388513645157218, 0.0035334229469299316, 0.019767044112086296]"
401,9,8,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
66,10,9,0,"[1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
66,10,9,0,"[0.9877921342849731, 1.008698582649231, 0.9999754428863525, 1.014631748199463, 0.007463181857019663, 0.006896894425153732, 0.009900418110191822, -0.002475767396390438, -0.004194838460534811, -0.011855663731694221]"
66,10,9,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0]"
605,11,10,2,"[1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
605,11,10,2,"[1.0035885572433472, 1.0084521770477295, 1.0060113668441772, 0.9913988709449768, -0.005647853948175907, -0.026347419247031212, 0.005571206100285053, -0.00596911646425724, 0.021664556115865707, -0.019070109352469444, -0.011284821666777134]"
605,11,10,2,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0]"
32,10,9,0,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
32,10,9,0,"[0.9916995167732239, 0.0015331284375861287, 0.01028087455779314, -0.014204195700585842, 0.019223332405090332, -0.015879161655902863, 0.004515872802585363, -0.0036250429693609476, 0.009673082269728184, 0.002695682691410184]"
32,10,9,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
786,11,10,2,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
786,11,10,2,"[0.9839740991592407, 0.006286176852881908, 0.01914585568010807, 0.014531264081597328, 0.003127935342490673, 0.003076069988310337, -0.020253198221325874, 0.01012331247329712, -0.013876243494451046, -0.00110546313226223, 0.00677694845944643]"
786,11,10,2,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
534,11,10,2,"[1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
534,11,10,2,"[0.9976813197135925, 0.9971052408218384, 0.9791858792304993, 1.0102752447128296, -0.00275561329908669, -0.0076636276207864285, -0.0025815325789153576, -0.018277408555150032, 0.0009635915630497038, 0.005147429648786783, 0.013189501129090786]"
534,11,10,2,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0]"
291,9,8,1,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
291,9,8,1,"[0.9966828227043152, -0.00041112309554591775, 0.005695730913430452, 0.012586275115609169, 0.011912049725651741, 0.0004323810280766338, 0.0034997391048818827, -0.013459939509630203, -0.0035269272048026323]"
291,9,8,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
220,9,8,1,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
220,9,8,1,"[1.0010147094726562, -0.0019031878327950835, -0.0030797526706010103, -0.004450340289622545, -0.0022007280495017767, -0.004479431547224522, -0.014992540702223778, -0.009245127439498901, -0.006616668775677681]"
220,9,8,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
212,9,8,1,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0]"
212,9,8,1,"[1.0006297826766968, 1.0174933671951294, 0.993474006652832, 1.0064003467559814, 0.9993603825569153, 1.0145310163497925, 1.0028241872787476, 1.0157384872436523, -0.006441954057663679]"
212,9,8,1,"[0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
146,10,9,0,"[1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
146,10,9,0,"[0.9977056980133057, 0.9906529188156128, 0.9879403710365295, 1.005932092666626, -0.007980423048138618, -0.002292104996740818, 0.007137306034564972, 0.009078094735741615, 0.004918043967336416, 0.009053276851773262]"
146,10,9,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0]"
136,10,9,0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
136,10,9,0,"[0.9924276471138, 1.0119256973266602, 1.001326560974121, 0.9942225217819214, 1.0009312629699707, 1.0042736530303955, -0.014640635810792446, 0.00019463544595055282, 0.0030229617841541767, -0.014114096760749817]"
136,10,9,0,"[0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
376,9,8,1,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
376,9,8,1,"[1.0000137090682983, 0.0021552254911512136, 0.01701703667640686, -0.0009117404115386307, -0.01333445031195879, 0.011626632884144783, -0.013837105594575405, 0.006307600997388363, 0.008274629712104797]"
376,9,8,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
547,11,10,2,"[1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
547,11,10,2,"[1.0032212734222412, 1.0011522769927979, 1.0005905628204346, 1.0087854862213135, -0.002706267172470689, 0.0033651080448180437, -0.01052554789930582, 0.004556243773549795, -0.0016585313715040684, 0.003017035312950611, 0.006109847687184811]"
547,11,10,2,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0]"
698,11,10,2,"[1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
698,11,10,2,"[0.9939079880714417, 0.9934263825416565, 0.9944911003112793, 1.0223673582077026, 0.0040290518663823605, -0.003696424188092351, 0.002870446303859353, -0.006566435564309359, 0.0024935640394687653, -0.0003817050310317427, 0.007202578708529472]"
698,11,10,2,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0]"
306,9,8,1,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0]"
306,9,8,1,"[1.010704517364502, 1.016986608505249, 0.9988414645195007, 1.000365138053894, 1.0014421939849854, 0.9881766438484192, 0.0019085558596998453, -0.005203565116971731, -0.010547750629484653]"
306,9,8,1,"[0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
361,9,8,1,"[1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
361,9,8,1,"[0.9960739612579346, 0.9925804138183594, 0.9965841174125671, 0.9956119656562805, -0.010847470723092556, 0.018315255641937256, 0.015441099181771278, 2.604260089356103e-06, -0.0027690031565725803]"
361,9,8,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0]"
277,9,8,1,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
277,9,8,1,"[1.0080373287200928, 0.009684309363365173, 0.024340130388736725, 0.0016694528749212623, 0.008005374111235142, -0.004300923086702824, 0.00443302420899272, -0.02820448763668537, 0.01415144745260477]"
277,9,8,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
133,10,9,0,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
133,10,9,0,"[1.0074055194854736, -0.02954680286347866, 0.01015543658286333, 0.009334770031273365, 0.03314761444926262, -0.002055825898423791, -0.007313758600503206, -0.0014245746424421668, -0.013132351450622082, -0.0005119708948768675]"
133,10,9,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
502,11,10,2,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
502,11,10,2,"[1.0108582973480225, -0.0015839410480111837, -0.004400691017508507, 0.0017596916295588017, 0.013685067184269428, -0.017391109839081764, -0.0041108266450464725, 0.003307507373392582, -0.013149517588317394, 0.0008267729426734149, 0.002207040088251233]"
502,11,10,2,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
574,11,10,2,"[1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
574,11,10,2,"[1.0001516342163086, 0.9956568479537964, 0.9998127818107605, 0.981002151966095, -0.01259712316095829, 0.004365371540188789, -0.010207099840044975, -0.007386589422821999, 0.007865186780691147, -0.005869454238563776, -0.003126590745523572]"
574,11,10,2,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0]"
638,11,10,2,"[1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
638,11,10,2,"[0.9757824540138245, 0.9985925555229187, 0.9895487427711487, 1.011021375656128, -0.015126489102840424, -0.004778629634529352, 0.005248368252068758, 0.004016860853880644, 0.007963867858052254, -0.004162821918725967, 0.003925367724150419]"
638,11,10,2,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0]"
0,10,9,0,"[1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
0,10,9,0,"[1.0095901489257812, 1.0002148151397705, 1.0069886445999146, 1.0159679651260376, -0.01183912344276905, 0.021836206316947937, 0.006620924919843674, -0.0014619462890550494, -0.015559308230876923, 0.007149015553295612]"
0,10,9,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0]"
632,11,10,2,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
632,11,10,2,"[1.0121349096298218, -0.001069502905011177, 0.0035942834801971912, 0.01786583662033081, -0.0017858309438452125, -0.007837435230612755, -0.01926160417497158, -0.0072728656232357025, -0.004045424517244101, -0.029209326952695847, 0.014603457413613796]"
632,11,10,2,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
271,9,8,1,"[1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
271,9,8,1,"[1.013028860092163, 0.9951274991035461, 0.991588294506073, 0.9879682064056396, -0.010060465894639492, -0.02133752778172493, 0.007785498164594173, -0.0039052143692970276, -0.007796760182827711]"
271,9,8,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0]"
678,11,10,2,"[1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
678,11,10,2,"[1.0045413970947266, 1.0138057470321655, 1.005547285079956, 0.9929363131523132, 0.017088450491428375, 0.02591424435377121, -0.008539647795259953, -0.004667285364121199, -0.00756263779476285, -0.009061728604137897, -0.0052132075652480125]"
678,11,10,2,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0]"
368,9,8,1,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0]"
368,9,8,1,"[1.0065451860427856, 0.9896399974822998, 0.9988381862640381, 1.0021733045578003, 0.9837194085121155, 0.9994961023330688, 0.992703914642334, 1.0001729726791382, 0.01056721806526184]"
368,9,8,1,"[0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
724,11,10,2,"[1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
724,11,10,2,"[0.995879054069519, 0.9933446049690247, 1.0059012174606323, 1.013060450553894, 0.005335244815796614, -0.0015250700525939465, 0.001905093784444034, -0.001778783742338419, -0.020232247188687325, 0.020944641903042793, -0.011327842250466347]"
724,11,10,2,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0]"
101,10,9,0,"[1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
101,10,9,0,"[1.0044140815734863, 1.0014498233795166, 0.9948403835296631, 0.9883456826210022, 0.012717675417661667, -0.017533523961901665, -0.0025832802057266235, -0.018454888835549355, -0.003961012698709965, -0.01322382315993309]"
101,10,9,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0]"
64,10,9,0,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
64,10,9,0,"[1.0169446468353271, 0.006040799431502819, -0.01694726012647152, 0.0031641018576920033, 0.0059894477017223835, -0.01865842007100582, 0.015567822381854057, 0.00462429178878665, 0.014103859663009644, -0.003669547149911523]"
64,10,9,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
202,9,8,1,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
202,9,8,1,"[1.0049903392791748, -0.005087054800242186, 0.00911325216293335, 0.006859505083411932, -0.002612270414829254, -0.005469901487231255, -0.004619879648089409, -0.008279072120785713, -0.012669483199715614]"
202,9,8,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
34,10,9,0,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
34,10,9,0,"[1.0164281129837036, -0.005270734895020723, -0.006642593070864677, 0.001452594413422048, -0.004147881641983986, -0.012722432613372803, -0.022358234971761703, -0.0036067429464310408, 0.003624362638220191, -0.012753394432365894]"
34,10,9,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
701,11,10,2,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
701,11,10,2,"[0.9991245269775391, -0.004957708530128002, -0.006143397651612759, -0.007492068689316511, -0.006120011210441589, -0.003497517667710781, -0.0027129841037094593, 0.010366969741880894, -0.0071913436986505985, 0.011740241199731827, 0.0013300483115017414]"
701,11,10,2,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
744,11,10,2,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0]"
744,11,10,2,"[1.0112718343734741, 1.0156558752059937, 0.9979541897773743, 0.9888365268707275, 0.9835619330406189, 1.014870524406433, 1.018050193786621, 1.019997477531433, 0.01209186390042305, 0.025296900421380997, 0.012418593280017376]"
744,11,10,2,"[0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
98,10,9,0,"[1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
98,10,9,0,"[1.0023139715194702, 0.9885231256484985, 0.9957807660102844, 0.9923843741416931, 0.006157788448035717, -0.010028954595327377, -0.01152634434401989, -0.013849587179720402, 0.00036229967372491956, 0.012584108859300613]"
98,10,9,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0]"
158,10,9,0,"[1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
158,10,9,0,"[1.0071063041687012, 1.0207643508911133, 0.9989416003227234, 1.006861925125122, -0.0074529508128762245, -0.005548086483031511, 0.007741470355540514, -0.010471822693943977, 0.005060084164142609, -0.013166248798370361]"
158,10,9,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0]"
476,11,10,2,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
476,11,10,2,"[0.9759122729301453, 1.007828712463379, 1.0086700916290283, 1.0294934511184692, 1.0198527574539185, 1.0133018493652344, -0.006711320951581001, 0.00414936663582921, -0.012740766629576683, -0.005909765139222145, -0.004818696528673172]"
476,11,10,2,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
736,11,10,2,"[1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
736,11,10,2,"[1.0094072818756104, 0.9825723767280579, 0.993025541305542, 1.0006353855133057, 0.000359871715772897, 0.009162857197225094, -0.015047900378704071, 0.008176298812031746, -0.015877753496170044, -6.151761772343889e-05, 0.004565201699733734]"
736,11,10,2,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0]"
627,11,10,2,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
627,11,10,2,"[1.0151011943817139, 0.009991426020860672, 0.01000433973968029, 0.021404018625617027, -0.007222515065222979, -0.013953852467238903, 0.01250931154936552, 0.004391326569020748, 0.01787429116666317, 0.012763642705976963, 0.0018486505141481757]"
627,11,10,2,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
37,10,9,0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
37,10,9,0,"[0.9955351948738098, 0.9930879473686218, 0.9963905215263367, 0.9991506934165955, 0.9972639679908752, 0.9931544065475464, -0.008665292523801327, -0.003938678652048111, 0.007461570203304291, 0.0031453536357730627]"
37,10,9,0,"[0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
77,10,9,0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
77,10,9,0,"[0.9964480996131897, 0.9913221001625061, 1.0093294382095337, 0.9885454177856445, 1.010252594947815, 0.9946843981742859, -0.003696603002026677, -0.002574467333033681, 0.012542837299406528, -0.011743745766580105]"
77,10,9,0,"[0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
750,11,10,2,"[1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
750,11,10,2,"[0.9886294603347778, 0.9943689703941345, 1.0031770467758179, 0.9989215135574341, 0.015575461089611053, -0.0012937355786561966, 0.0006307685980573297, 0.0068573676981031895, -0.01094088051468134, -0.008096913807094097, 0.017418809235095978]"
750,11,10,2,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0]"
237,9,8,1,"[1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
237,9,8,1,"[0.9867289662361145, 1.0086122751235962, 0.9898045063018799, 0.9949653744697571, 0.006442270241677761, 0.0007997825741767883, -0.016119765117764473, -0.024779561907052994, -0.009888609871268272]"
237,9,8,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0]"
400,9,8,1,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0]"
400,9,8,1,"[1.0024895668029785, 0.994681715965271, 0.9944690465927124, 0.9903889894485474, 1.0086922645568848, 1.0125839710235596, 0.011146784760057926, 0.0051179006695747375, 0.004040762782096863]"
400,9,8,1,"[0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
456,9,8,1,"[1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
456,9,8,1,"[0.9974302649497986, 0.988508403301239, 0.9972156882286072, 1.0298807621002197, -0.004750499501824379, 0.011536955833435059, -0.0030499068088829517, 0.0020219595171511173, 0.008016368374228477]"
456,9,8,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0]"
599,11,10,2,"[1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
599,11,10,2,"[1.0210132598876953, 1.0037994384765625, 1.0226337909698486, 1.0127421617507935, 0.012576879933476448, 0.008961119689047337, -0.0012821512063965201, 0.008226800709962845, -0.0060942694544792175, -0.005936677101999521, 0.003938688896596432]"
599,11,10,2,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0]"
610,11,10,2,"[1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
610,11,10,2,"[0.9885695576667786, 0.9943440556526184, 1.00209379196167, 1.0060780048370361, -0.0035236887633800507, -0.0024842782877385616, 0.00595611147582531, -0.01398550346493721, 0.0062196278013288975, 0.006156059913337231, 0.0024643181823194027]"
610,11,10,2,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0]"
712,11,10,2,"[1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
712,11,10,2,"[1.0175355672836304, 1.0085973739624023, 0.9979188442230225, 0.9875381588935852, 0.008914881385862827, 0.003803481347858906, 0.003230464644730091, -0.013794604688882828, 0.005500671919435263, -0.010411718860268593, 0.0010361161548644304]"
712,11,10,2,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0]"
817,11,10,2,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
817,11,10,2,"[1.0130306482315063, 1.0020244121551514, 0.995968759059906, 1.0094014406204224, 0.9950803518295288, 1.0012626647949219, -0.009345059283077717, -0.011835302226245403, 0.00674978643655777, 0.006700016558170319, 0.01742681860923767]"
817,11,10,2,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
411,9,8,1,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
411,9,8,1,"[1.0026752948760986, -0.0017556453822180629, -0.019871775060892105, 0.0011770272394642234, 0.0053716800175607204, -0.008972742594778538, -0.0036105643957853317, -0.017085043713450432, 0.008650549687445164]"
411,9,8,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
260,9,8,1,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
260,9,8,1,"[0.985073983669281, -0.004414986353367567, 0.00962972454726696, -0.0036385180428624153, -0.00287940283305943, 0.0011967571917921305, -0.005226401146501303, -0.02381119690835476, -0.012114507146179676]"
260,9,8,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
584,11,10,2,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
584,11,10,2,"[1.0042489767074585, -0.0013391019310802221, -0.005131694488227367, 0.003650286002084613, -0.005396401975303888, -0.007306437939405441, -0.003005280625075102, -0.00036400085082277656, -0.016391444951295853, -0.010838962160050869, 0.00893585104495287]"
584,11,10,2,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
631,11,10,2,"[1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
631,11,10,2,"[0.9903882741928101, 1.0080552101135254, 0.9961115717887878, 0.9900116324424744, -0.020911557599902153, 0.00023945602879393846, -0.007515540346503258, -0.005531983450055122, -0.0034615134354680777, 0.017853911966085434, -0.0054607996717095375]"
631,11,10,2,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0]"
429,9,8,1,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
429,9,8,1,"[1.0133336782455444, 0.02416680008172989, 0.0074142818339169025, -0.005930498242378235, 0.004743434954434633, 0.0034725824370980263, 0.021975019946694374, -0.0019627222791314125, 0.001988335745409131]"
429,9,8,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
327,9,8,1,"[1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
